Дата и время,CO,NO2,NO,PM10,PM2.5,Давление,Влажность,| V |,_V_,-T-,Осадки
12.09.2021 14:00,0.1,0.0312,0.001,0.034,0.018,747.1,67.9,1.6,290,19.7,0
12.09.2021 14:20,0.1,0.037,0.001,0.035,0.018,747,68.6,0.9,170,19.6,0
12.09.2021 14:40,0.1,0.0422,0.003,0.04,0.02,746.8,68.9,1.3,207,19.8,0
12.09.2021 15:00,0.1,0.0478,0.002,0.039,0.018,746.7,68.3,1.4,179,19.7,0
12.09.2021 15:20,0.2,0.0585,0.004,0.042,0.019,746.7,69.3,1.3,204,19.7,0
12.09.2021 15:40,0.2,0.0581,0.004,0.045,0.023,746.6,69.7,1.4,234,19.7,0
12.09.2021 16:00,0.2,0.0543,0.003,0.044,0.021,746.5,70.6,1.2,210,19.7,0
12.09.2021 16:20,0.1,0.047,0.003,0.045,0.021,746.3,71.3,1.7,190,19.8,0
12.09.2021 16:40,0.1,0.0441,0.004,0.047,0.022,746.2,71,1.5,193,20.2,0
12.09.2021 17:00,0.1,0.0425,0.002,0.045,0.021,746.2,70.8,1.3,204,20.2,0
12.09.2021 17:20,0.1,0.0377,0.001,0.043,0.02,746.1,71.6,1.1,221,20,0
12.09.2021 17:40,0.1,0.0373,0.001,0.043,0.02,746,72.7,1,0,19.9,0
12.09.2021 18:00,0.1,0.0411,0.001,0.044,0.021,745.9,73.2,0.7,191,19.8,0
12.09.2021 18:20,0.2,0.0523,0.001,0.046,0.022,745.8,74.4,0.7,207,19.6,0
12.09.2021 18:40,0.2,0.0579,0.001,0.048,0.021,745.9,74.9,1.2,202,19.5,0
12.09.2021 19:00,0.4,0.0686,0,0.046,0.021,745.9,75,0.7,228,19.4,0
12.09.2021 19:20,0.2,0.0376,0,0.041,0.021,745.9,75,1.3,195,19.1,0
12.09.2021 19:40,0.1,0.0307,0,0.041,0.024,745.9,75.8,1,236,18.9,0
12.09.2021 20:00,0.1,0.0343,0,0.041,0.027,745.9,77.2,0.9,199,18.5,0
12.09.2021 20:20,0.1,0.041,0,0.043,0.028,745.7,78.2,0.8,0,18.3,0
12.09.2021 20:40,0.2,0.0438,0,0.042,0.027,745.7,79.4,0.6,186,18.1,0
12.09.2021 21:00,0.2,0.0475,0,0.045,0.028,745.7,80.6,0.6,199,17.9,0
12.09.2021 21:20,0.2,0.0469,0,0.043,0.028,745.6,81.5,0.7,0,17.7,0
12.09.2021 21:40,0.2,0.0457,0,0.048,0.032,745.6,82.5,0.7,203,17.5,0
12.09.2021 22:00,0.2,0.0485,0,0.039,0.025,745.5,83.2,0.2,222,17.4,0
12.09.2021 22:20,0.2,0.0502,0,0.034,0.021,745.5,84.1,0.2,0,17.3,0
12.09.2021 22:40,0.2,0.0542,0,0.039,0.024,745.5,85,0.3,166,17.2,0
12.09.2021 23:00,0.2,0.0499,0,0.037,0.022,745.4,85,0.5,206,17.3,0
12.09.2021 23:20,0.2,0.0469,0,0.041,0.025,745.4,85,0.7,216,17.4,0
12.09.2021 23:40,0.1,0.0422,0,0.039,0.024,745.4,85.3,0.6,171,17.3,0
13.09.2021 0:00,,,,,,745.4,86,0.7,211,17.2,0
13.09.2021 0:20,,,,,,745.4,87,0.3,217,17,0
13.09.2021 0:40,,,,,,745.4,87.6,0.4,0,16.9,0
13.09.2021 1:00,,,,,,745.3,88.1,0.2,0,16.7,0
13.09.2021 1:20,,,,,,745.1,89,0.2,193,16.6,0
13.09.2021 1:40,,,,,,745.1,89,0.4,196,16.5,0
13.09.2021 2:00,,,,,,745,89,0.6,181,16.5,0
13.09.2021 2:20,,,,,,744.9,89,0.5,0,16.5,0
13.09.2021 2:40,,,,,,744.8,89.6,0.2,160,16.4,0
13.09.2021 3:00,,,,,,744.7,89.4,0.3,0,16.4,0
13.09.2021 3:20,,,,,,744.6,90,0,0,16.1,0
13.09.2021 3:40,,,,,,744.5,91,0,0,15.9,0
13.09.2021 4:00,,,,,,744.4,91.9,0.1,0,15.7,0
13.09.2021 4:20,,,,,,744.3,92,0.1,185,15.7,0
13.09.2021 4:40,,,,,,744.2,91.8,0.1,0,15.8,0
13.09.2021 5:00,,,,,,744.1,91,0.4,160,15.8,0
13.09.2021 5:20,,,,,,744,90.8,0.8,165,15.9,0
13.09.2021 5:40,,,,,,743.8,90,0.3,0,15.9,0
13.09.2021 6:00,,,,,,743.7,90.6,0,0,15.6,0
13.09.2021 6:20,,,,,,743.6,91.6,0.1,0,15.4,0
13.09.2021 6:40,,,,,,743.6,91.6,0.6,145,15.5,0
13.09.2021 7:00,,,,,,743.5,90.5,0.9,0,15.8,0
13.09.2021 7:20,,,,,,743.5,89.5,0.9,199,16,0
13.09.2021 7:40,,,,,,743.4,87.8,1.6,164,16.2,0
13.09.2021 8:00,,,,,,743.3,87,0.7,216,16.3,0
13.09.2021 8:20,,,,,,743.3,85.8,1.3,194,16.4,0
13.09.2021 8:40,,,,,,743.2,84.4,1.7,187,16.7,0
13.09.2021 9:00,,,,,,743.1,82.2,1,130,17,0
13.09.2021 9:20,,,,,,743.1,80.2,1.8,202,17.3,0
13.09.2021 9:40,,,,,,743.1,78.5,1.6,158,17.7,0
13.09.2021 10:00,,,,,,743.1,75.5,1.7,206,18.3,0
13.09.2021 10:20,,,,,,743,73.1,1.6,148,18.8,0
13.09.2021 10:40,,,,,,742.9,71,1.8,197,19.3,0
13.09.2021 11:00,,,,,,742.8,67,2.4,207,20,0
13.09.2021 11:20,,,,,,742.7,63.3,2.2,163,20.8,0
13.09.2021 11:40,,,,,,742.6,61.6,2.4,224,21.4,0
13.09.2021 12:00,,,,,,742.4,59.9,2.5,207,21.7,0
13.09.2021 12:20,,,,,,742.2,56.9,2.5,218,22.2,0
13.09.2021 12:40,,,,,,742,54.9,2.9,197,22.3,0
13.09.2021 13:00,,,,,,741.8,54.3,2.9,203,22.6,0
13.09.2021 13:20,,,,,,741.7,54.6,2.5,211,22.5,0
13.09.2021 13:40,,,,,,741.7,54.2,2.3,191,22.3,0
13.09.2021 14:00,,,,,,741.6,53.2,2.7,220,22.5,0
13.09.2021 14:20,,,,,,741.5,53.7,2.5,207,22.4,0
13.09.2021 14:40,,,,,,741.5,54.8,2.9,254,22.1,0
13.09.2021 15:00,,,,,,741.3,56.7,2.8,197,21.9,0
13.09.2021 15:20,,,,,,741.2,58.2,2.2,204,21.7,0
13.09.2021 15:40,,,,,,741.2,59.5,2.3,228,21.5,0
13.09.2021 16:00,,,,,,741.1,63.6,2.7,268,20.8,0
13.09.2021 16:20,,,,,,740.9,63.6,2.9,200,20.5,0
13.09.2021 16:40,,,,,,740.7,63.6,2.1,235,20.4,0
13.09.2021 17:00,,,,,,740.6,64.3,2.1,169,20.3,0
13.09.2021 17:20,,,,,,740.5,65.5,1.2,226,20.2,0
13.09.2021 17:40,,,,,,740.4,66.7,2.1,192,20.1,0
13.09.2021 18:00,,,,,,740.3,68.2,1.7,189,20,0
13.09.2021 18:20,,,,,,740.2,69.3,2.1,192,20,0
13.09.2021 18:40,,,,,,740.1,70.7,1.9,185,19.8,0
13.09.2021 19:00,,,,,,740.1,71.2,2.2,150,19.7,0
13.09.2021 19:20,,,,,,740.1,72,2,201,19.5,0
13.09.2021 19:40,,,,,,740.1,73,2.6,176,19.3,0
13.09.2021 20:00,,,,,,740.1,74.9,1.9,211,18.9,0
13.09.2021 20:20,,,,,,740.1,76.4,2.5,209,18.6,0
13.09.2021 20:40,,,,,,740.1,77.8,1.9,164,18.3,0
13.09.2021 21:00,,,,,,740.2,79.3,2.2,143,18,0
13.09.2021 21:20,,,,,,740.2,80.2,2.4,166,17.7,0
13.09.2021 21:40,,,,,,740.1,81,2.1,232,17.4,0
13.09.2021 22:00,,,,,,740.1,80.8,2.2,258,17.4,0
13.09.2021 22:20,,,,,,740.1,80,2.5,249,17.4,0
13.09.2021 22:40,,,,,,740.1,80,2.5,199,17.2,0
13.09.2021 23:00,,,,,,740.1,80.1,2,268,17.1,0
13.09.2021 23:20,,,,,,740.1,81,2.5,175,16.8,0
13.09.2021 23:40,,,,,,740.1,81.2,2.2,203,16.6,0
13.01.2021 0:00,0.4,0.0428,0.037,0.023,0.016,751.1,86,1.2,60,-11.6,0
13.01.2021 0:20,0.3,0.0426,0.029,0.021,0.014,751,86.4,1.1,131,-11.7,0
13.01.2021 0:40,0.3,0.0426,0.031,0.016,0.015,751,86.5,0.6,68,-11.6,0
13.01.2021 1:00,0.3,0.0427,0.032,0.017,0.015,750.9,86.1,1,74,-11.6,0
13.01.2021 1:20,0.3,0.0429,0.034,0.021,0.015,751,86.2,1.7,79,-11.7,0
13.01.2021 1:40,0.3,0.0431,0.03,0.018,0.014,750.9,86.5,1.4,70,-11.8,0
13.01.2021 2:00,0.3,0.0422,0.02,0.016,0.015,751,86.4,0.7,62,-11.6,0
13.01.2021 2:20,0.3,0.0421,0.019,0.017,0.015,751,86,1,97,-11.6,0
13.01.2021 2:40,0.3,0.043,0.02,0.021,0.015,751.1,86,1.2,48,-11.6,0
13.01.2021 3:00,0.3,0.0423,0.016,0.018,0.013,751.1,86,1.6,66,-11.8,0
13.01.2021 3:20,0.3,0.0424,0.013,0.016,0.013,751.1,86,0.9,47,-11.8,0
13.01.2021 3:40,0.3,0.0417,0.012,0.015,0.014,750.9,86,1.1,68,-11.7,0
13.01.2021 4:00,0.3,0.0415,0.012,0.019,0.015,750.9,86.3,1.6,118,-11.9,0
13.01.2021 4:20,0.3,0.0423,0.013,0.022,0.015,751.1,87,1.1,73,-11.9,0
13.01.2021 4:40,0.3,0.0414,0.017,0.019,0.013,751.1,87,1.4,56,-12,0
13.01.2021 5:00,0.3,0.0424,0.018,0.016,0.013,750.9,87,1.7,0,-12.1,0
13.01.2021 5:20,0.2,0.0413,0.015,0.019,0.014,750.7,87,1,103,-12.1,0
13.01.2021 5:40,0.3,0.041,0.017,0.022,0.015,750.8,86.4,1.3,77,-12,0
13.01.2021 6:00,0.3,0.0436,0.022,0.019,0.014,750.7,86.4,1.1,79,-12,0
13.01.2021 6:20,0.3,0.0441,0.029,0.017,0.015,750.6,86,1.4,93,-12,0
13.01.2021 6:40,0.3,0.0403,0.027,0.019,0.016,750.6,86,1.4,62,-12,0
13.01.2021 7:00,0.3,0.0408,0.024,0.023,0.016,750.8,85.6,1.9,0,-12.1,0
13.01.2021 7:20,0.3,0.0401,0.018,0.019,0.014,750.8,85.1,1.3,48,-12,0
13.01.2021 7:40,0.3,0.0421,0.022,0.016,0.014,750.8,85,1.4,75,-12,0
13.01.2021 8:00,0.4,0.0428,0.043,0.019,0.016,750.7,85.6,1.6,39,-12,0
13.01.2021 8:20,0.4,0.0446,0.035,0.025,0.018,750.8,85.6,1.5,81,-11.9,0
13.01.2021 8:40,0.4,0.0448,0.038,0.022,0.017,750.8,85.1,1.5,79,-11.9,0
13.01.2021 9:00,0.4,0.0415,0.033,0.02,0.016,751,85,1.4,56,-11.9,0
13.01.2021 9:20,0.4,0.0453,0.04,0.019,0.016,751,85,1.4,86,-11.9,0
13.01.2021 9:40,0.4,0.0405,0.028,0.024,0.018,751.3,85,1.1,93,-11.9,0
13.01.2021 10:00,0.4,0.0412,0.032,0.023,0.016,751.4,84.8,1.6,75,-11.9,0
13.01.2021 10:20,0.4,0.04,0.03,0.019,0.015,751.5,85,1.2,84,-12,0
13.01.2021 10:40,0.4,0.0394,0.039,0.017,0.015,751.4,85,1.4,60,-11.8,0
13.01.2021 11:00,0.4,0.0411,0.067,0.022,0.016,751.4,84.6,1.2,60,-11.6,0
13.01.2021 11:20,0.4,0.0414,0.068,0.024,0.016,751.4,84.1,1.6,54,-11.5,0
13.01.2021 11:40,0.4,0.043,0.071,0.023,0.015,751.4,84.1,1.8,76,-11.5,0
13.01.2021 12:00,0.5,0.0414,0.071,0.022,0.016,751.4,84,1.5,0,-11.3,0
13.01.2021 12:20,0.4,0.0384,0.039,0.025,0.016,751.2,84,1.4,62,-11.3,0
13.01.2021 12:40,0.3,0.0333,0.029,0.025,0.016,751.1,83.4,2,57,-11.3,0
13.01.2021 13:00,0.3,0.0326,0.029,0.024,0.016,751,83.8,1.6,80,-11.4,0
13.01.2021 13:20,0.3,0.0367,0.043,0.024,0.015,750.9,83.3,1.6,43,-11.1,0
13.01.2021 13:40,0.3,0.0328,0.031,0.022,0.017,750.8,83.1,1.7,91,-10.9,0
13.01.2021 14:00,0.4,0.0414,0.054,0.021,0.016,750.6,83.1,1.3,12,-10.6,0
13.01.2021 14:20,0.5,0.0412,0.063,0.022,0.017,750.3,83.4,1.4,43,-10.7,0
13.01.2021 14:40,0.4,0.0421,0.049,0.022,0.017,750.1,83.7,1.8,62,-11,0
13.01.2021 15:00,0.4,0.0377,0.045,0.021,0.016,750,84.3,1.9,19,-11.3,0
13.01.2021 15:20,0.4,0.0371,0.04,0.02,0.015,750,84.7,2.2,50,-11.5,0
13.01.2021 15:40,0.4,0.0457,0.053,0.019,0.015,750,85,2.2,32,-11.4,0
13.01.2021 16:00,0.4,0.0476,0.054,0.019,0.016,750.1,84.9,2.1,110,-11.4,0
13.01.2021 16:20,0.4,0.0488,0.053,0.021,0.017,750.1,84.5,1.8,45,-11.5,0
13.01.2021 16:40,0.4,0.0481,0.048,0.022,0.016,750,84.6,2.2,66,-11.6,0
13.01.2021 17:00,0.4,0.047,0.047,0.019,0.016,750,85,2.2,38,-11.7,0
13.01.2021 17:20,0.5,0.0494,0.047,0.018,0.016,750.1,85,2.1,56,-11.8,0
13.01.2021 17:40,0.5,0.0498,0.056,0.023,0.017,750,85.5,1.6,19,-12,0
13.01.2021 18:00,0.5,0.0457,0.05,0.022,0.016,749.8,86,1.8,48,-12.1,0
13.01.2021 18:20,0.4,0.0439,0.032,0.017,0.014,749.6,86,2.2,86,-12.3,0
13.01.2021 18:40,0.4,0.0442,0.035,0.016,0.015,749.5,86,1.8,70,-12.3,0
13.01.2021 19:00,0.4,0.0408,0.027,0.021,0.016,749.4,86,2.7,81,-12.3,0
13.01.2021 19:20,0.4,0.0412,0.028,0.018,0.014,749,86,2.1,58,-12.3,0
13.01.2021 19:40,0.4,0.0372,0.024,0.014,0.013,748.9,85.7,2,73,-12.4,0
13.01.2021 20:00,0.3,0.0368,0.019,0.016,0.014,748.9,85,2.5,21,-12.4,0
13.01.2021 20:20,0.3,0.0335,0.028,0.018,0.014,748.8,85,2.2,27,-12.4,0
13.01.2021 20:40,0.3,0.031,0.019,0.014,0.012,748.7,84.9,2.4,54,-12.5,0
13.01.2021 21:00,0.3,0.0313,0.022,0.009,0.01,748.4,84.2,2.4,41,-12.6,0
13.01.2021 21:20,0.3,0.0266,0.015,0.013,0.011,748.3,83.9,2.9,60,-12.7,0
13.01.2021 21:40,0.3,0.0253,0.012,0.011,0.009,748,83.3,3.2,61,-12.7,0
13.01.2021 22:00,0.2,0.0234,0.017,0.007,0.007,747.6,83,2.8,33,-12.8,0
13.01.2021 22:20,0.2,0.0215,0.009,0.005,0.006,747.2,82.1,3.2,38,-12.8,0
13.01.2021 22:40,0.2,0.0231,0.014,0.01,0.007,747,82,3.4,49,-12.8,0
13.01.2021 23:00,0.2,0.0228,0.01,0.009,0.007,746.8,81.9,2.7,38,-12.8,0
13.01.2021 23:20,0.2,0.0217,0.01,0.004,0.005,746.5,81.9,3,54,-12.7,0
13.01.2021 23:40,0.2,0.0204,0.008,0.009,0.007,746.4,83.4,3.3,48,-12.7,0
14.01.2021 0:00,0.4,0.0209,0.009,0.013,0.007,746.1,84.7,3.4,62,-12.9,0
14.01.2021 0:20,0.3,0.023,0.009,0.011,0.004,745.7,85,3.3,29,-13.2,0
14.01.2021 0:40,0.3,0.021,0.008,0.01,0.004,745.4,85.3,3.4,20,-13.3,0
14.01.2021 1:00,0.3,0.0269,0.012,0.014,0.007,744.9,86,2.9,52,-13.3,0
14.01.2021 1:20,0.3,0.0233,0.014,0.014,0.007,744.5,86.4,2.9,22,-13,0
14.01.2021 1:40,0.3,0.0198,0.007,0.018,0.007,744.3,86.9,3,57,-12.7,0
14.01.2021 2:00,0.3,0.0167,0.005,0.018,0.009,744.1,86.7,3.7,64,-12.3,0
14.01.2021 2:20,0.3,0.018,0.007,0.019,0.008,744,86.9,2.3,81,-12.2,0
14.01.2021 2:40,0.3,0.0204,0.009,0.015,0.006,743.6,87,2.5,26,-12.3,0
14.01.2021 3:00,0.3,0.0161,0.006,0.009,0.005,743.3,86.8,3.3,4,-12.4,0
14.01.2021 3:20,0.3,0.016,0.006,0.016,0.006,743.1,86.7,3.7,74,-12.5,0
14.01.2021 3:40,0.3,0.017,0.006,0.039,0.005,742.8,86.9,3.5,45,-12.6,0
14.01.2021 4:00,0.3,0.0157,0.006,0.034,0.004,742.4,86,3.7,14,-12.7,0
14.01.2021 4:20,0.3,0.0157,0.009,0.039,0.005,742.3,86.3,3.2,38,-12.8,0
14.01.2021 4:40,0.3,0.0168,0.007,0.045,0.007,742.2,86.8,2.5,95,-12.9,0
14.01.2021 5:00,0.3,0.0161,0.006,0.022,0.006,742.1,87,2.6,39,-13,0
14.01.2021 5:20,0.3,0.0165,0.009,0.011,0.006,742,86.7,3,50,-13.2,0
14.01.2021 5:40,0.3,0.0218,0.02,0.016,0.006,741.7,87,2.8,110,-13.3,0
14.01.2021 6:00,0.3,0.017,0.011,0.027,0.008,741.6,87,2.1,25,-13.4,0
14.01.2021 6:20,0.3,0.0192,0.014,0.019,0.007,741.5,87,2.7,54,-13.6,0
14.01.2021 6:40,0.3,0.0195,0.012,0.016,0.007,741.5,87,2.6,18,-13.7,0
14.01.2021 7:00,0.3,0.0215,0.01,0.018,0.008,741.4,87,2.7,92,-13.7,0
14.01.2021 7:20,0.4,0.0268,0.016,0.01,0.007,741.1,86.7,2.7,27,-13.7,0
14.01.2021 7:40,0.4,0.0225,0.02,0.008,0.007,740.9,86.5,2.7,42,-13.7,0
14.01.2021 8:00,0.4,0.0274,0.015,0.011,0.008,740.9,86,2.7,74,-13.9,0
14.01.2021 8:20,0.4,0.031,0.025,0.011,0.008,740.8,86,2.5,81,-14,0
14.01.2021 8:40,0.4,0.0311,0.02,0.011,0.007,740.6,86,2.6,31,-14.2,0
14.01.2021 9:00,0.4,0.0316,0.017,0.008,0.007,740.5,86,2.9,31,-14.4,0
14.01.2021 9:20,0.4,0.0308,0.017,0.014,0.01,740.5,86,2.6,79,-14.4,0
14.01.2021 9:40,0.4,0.032,0.024,0.013,0.009,740.3,86,2.5,50,-14.4,0
14.01.2021 10:00,0.4,0.0281,0.021,0.011,0.009,740.4,85.8,2.6,31,-14.4,0
14.01.2021 10:20,0.4,0.0302,0.02,0.014,0.011,740.5,85.4,1.6,43,-14.2,0
14.01.2021 10:40,0.4,0.0299,0.021,0.014,0.011,740.3,85.1,2.2,4,-14.2,0
14.01.2021 11:00,0.5,0.0341,0.028,0.013,0.011,740.2,85.3,1.8,21,-14.1,0
14.01.2021 11:20,0.4,0.0356,0.028,0.012,0.011,740.3,85.2,2.1,54,-14,0
14.01.2021 11:40,0.4,0.0321,0.033,0.015,0.011,740.2,85,2.5,27,-14.1,0
14.01.2021 12:00,0.3,0.0357,0.029,0.015,0.012,740.2,85.3,1.9,32,-14.1,0
14.01.2021 12:20,0.3,0.0378,0.039,0.014,0.011,740,85.4,1.8,21,-14.1,0
14.01.2021 12:40,0.3,0.0294,0.029,0.013,0.011,740.2,85.2,2.4,36,-14.1,0
14.01.2021 13:00,0.3,0.0376,0.039,0.018,0.013,740.1,85.1,2.2,60,-14.1,0
14.01.2021 13:20,0.3,0.0351,0.036,0.019,0.011,739.9,84.8,1.5,36,-14,0
14.01.2021 13:40,0.3,0.039,0.041,0.016,0.011,739.8,84.8,1.8,16,-14,0
14.01.2021 14:00,0.3,0.0331,0.038,0.016,0.012,739.8,85,1.8,67,-14,0
14.01.2021 14:20,0.3,0.0329,0.035,0.02,0.014,739.9,84.6,2.2,68,-14,0
14.01.2021 14:40,0.3,0.0378,0.025,0.017,0.012,739.8,84.8,1.6,28,-14,0
14.01.2021 15:00,0.4,0.0417,0.039,0.015,0.012,739.7,85.3,2,29,-13.9,0
14.01.2021 15:20,0.4,0.041,0.036,0.018,0.014,740.1,85.2,1.8,15,-13.9,0
14.01.2021 15:40,0.4,0.0508,0.045,0.021,0.016,740.1,85.8,1.1,359,-13.8,0
14.01.2021 16:00,0.4,0.0457,0.049,0.017,0.014,739.9,85.6,1.3,29,-13.8,0
14.01.2021 16:20,0.4,0.0495,0.045,0.015,0.013,740,85.5,1.3,338,-13.8,0
14.01.2021 16:40,0.4,0.0472,0.034,0.018,0.014,740.2,85.7,1.4,10,-14,0
14.01.2021 17:00,0.4,0.0465,0.044,0.021,0.015,740.3,85.7,1.4,344,-14,0
14.01.2021 17:20,0.4,0.046,0.035,0.017,0.013,740.4,85.3,1.3,4,-14.1,0
14.01.2021 17:40,0.4,0.0493,0.032,0.015,0.012,740.4,85.1,1.5,310,-14.1,0
14.01.2021 18:00,0.4,0.0497,0.033,0.017,0.014,740.5,85.3,1.3,345,-14.3,0
14.01.2021 18:20,0.4,0.0449,0.041,0.019,0.014,740.5,85.2,1.1,346,-14.2,0
14.01.2021 18:40,0.4,0.0501,0.041,0.016,0.013,740.4,85.9,1,341,-14.2,0
14.01.2021 19:00,0.5,0.0511,0.042,0.016,0.014,740.5,86,0.8,326,-14.2,0
14.01.2021 19:20,0.4,0.05,0.03,0.019,0.015,740.5,85.5,1.1,334,-14.3,0
14.01.2021 19:40,0.4,0.0464,0.038,0.02,0.015,740.5,85.1,1.1,324,-14.3,0
14.01.2021 20:00,0.4,0.0428,0.03,0.017,0.015,740.5,85,1.2,311,-14.3,0
14.01.2021 20:20,0.4,0.0392,0.024,0.016,0.014,740.6,84.3,1.4,342,-14.3,0
14.01.2021 20:40,0.3,0.0383,0.028,0.019,0.016,740.7,84.1,1.2,23,-14.3,0
14.01.2021 21:00,0.4,0.0417,0.034,0.019,0.014,740.5,84.9,1,333,-14.2,0
14.01.2021 21:20,0.4,0.0398,0.028,0.014,0.012,740.3,84.9,1.2,332,-14.2,0
14.01.2021 21:40,0.4,0.04,0.023,0.013,0.012,740.3,84.6,1.3,4,-14.3,0
14.01.2021 22:00,0.3,0.0334,0.026,0.016,0.015,740.6,84.2,1.2,345,-14.4,0
14.01.2021 22:20,0.3,0.0339,0.025,0.016,0.014,740.6,84.5,1.2,336,-14.5,0
14.01.2021 22:40,0.3,0.0344,0.022,0.015,0.013,740.8,84.9,0.7,319,-14.5,0
14.01.2021 23:00,0.3,0.0292,0.018,0.014,0.012,741.1,84.8,1,297,-14.6,0
14.01.2021 23:20,0.3,0.0331,0.023,0.016,0.013,741.2,85,0.8,328,-14.7,0
14.01.2021 23:40,0.4,0.0328,0.033,0.017,0.011,741.2,84.5,0.9,9,-14.7,0
15.01.2021 0:00,,,,,,741.2,84.3,0.8,328,-14.7,0
15.01.2021 0:20,,,,,,741,84,1,330,-14.8,0
15.01.2021 0:40,,,,,,741.2,84,1,335,-14.8,0
15.01.2021 1:00,,,,,,741.3,84,0.8,324,-14.9,0
15.01.2021 1:20,,,,,,741.4,84,0.9,333,-15,0
15.01.2021 1:40,,,,,,741.4,84,1,328,-15.1,0
15.01.2021 2:00,,,,,,741.4,84,0.9,335,-15.1,0
15.01.2021 2:20,,,,,,741.4,84,0.7,340,-15.1,0
15.01.2021 2:40,,,,,,741.5,84,0.6,23,-15.1,0
15.01.2021 3:00,,,,,,741.6,84,0.8,11,-15.2,0
15.01.2021 3:20,,,,,,741.8,84,0.7,344,-15.2,0
15.01.2021 3:40,,,,,,741.7,84,1,341,-15.3,0
15.01.2021 4:00,,,,,,741.7,84,0.8,332,-15.4,0
15.01.2021 4:20,,,,,,741.7,84,0.7,354,-15.4,0
15.01.2021 4:40,,,,,,741.8,83.8,0.6,359,-15.6,0
15.01.2021 5:00,,,,,,741.7,83.5,0.6,335,-15.7,0
15.01.2021 5:20,,,,,,742,83.9,0.3,0,-15.8,0
15.01.2021 5:40,,,,,,742.1,84,0.3,0,-16.1,0
15.01.2021 6:00,,,,,,742,84.3,0.1,0,-16.6,0
15.01.2021 6:20,,,,,,742.1,85,0.1,0,-17,0
15.01.2021 6:40,,,,,,742.2,85.1,0,0,-17.4,0
15.01.2021 7:00,,,,,,742.6,85.8,0,0,-17.3,0
15.01.2021 7:20,,,,,,742.7,85,0,0,-17.6,0
15.01.2021 7:40,,,,,,742.6,85.6,0,0,-17.6,0
15.01.2021 8:00,,,,,,742.6,85.3,0,0,-17.9,0
15.01.2021 8:20,,,,,,742.7,85,0.2,340,-17.9,0
15.01.2021 8:40,,,,,,742.7,85.1,0.2,0,-18,0
15.01.2021 9:00,,,,,,742.8,85.5,0.2,321,-17.8,0
15.01.2021 9:20,,,,,,742.9,85.3,0.1,0,-17.8,0
15.01.2021 9:40,,,,,,743.2,85.3,0,0,-17.7,0
15.01.2021 10:00,,,,,,743.4,85,0.2,0,-17.6,0
15.01.2021 10:20,,,,,,743.4,85.8,0.2,0,-17.3,0
15.01.2021 10:40,,,,,,743.4,85,0.4,4,-16.7,0
15.01.2021 11:00,,,,,,743.4,84.6,0.8,341,-16.4,0
15.01.2021 11:20,,,,,,743.5,84.6,0.5,359,-15.8,0
15.01.2021 11:40,,,,,,743.6,83.6,0.5,24,-15.4,0
15.01.2021 12:00,,,,,,743.8,83.3,0.3,0,-15.3,0
15.01.2021 12:20,,,,,,743.8,83,0.4,4,-15,0
15.01.2021 12:40,,,,,,743.5,83,0.7,8,-15,0
15.01.2021 13:00,,,,,,743.4,83,0.5,354,-14.6,0
15.01.2021 13:20,,,,,,743.5,83,0.3,347,-14.3,0
15.01.2021 13:40,,,,,,743.6,82.4,0.7,23,-14,0
15.01.2021 14:00,,,,,,743.5,82,0.7,23,-14,0
15.01.2021 14:20,,,,,,743.7,82,0.7,98,-13.8,0
15.01.2021 14:40,,,,,,743.7,82,0.9,43,-13.7,0
15.01.2021 15:00,,,,,,743.6,82,1.1,21,-13.6,0
15.01.2021 15:20,,,,,,743.7,82,1.1,0,-13.6,0
15.01.2021 15:40,,,,,,743.7,82.8,1,33,-13.5,0
15.01.2021 16:00,,,,,,743.8,82.9,1.1,44,-13.6,0
15.01.2021 16:20,,,,,,743.6,83.1,1.3,43,-13.5,0
15.01.2021 16:40,,,,,,743.6,83.8,0.7,79,-13.6,0
15.01.2021 17:00,,,,,,743.8,83.8,1.1,27,-13.5,0
15.01.2021 17:20,,,,,,743.7,84,1.7,67,-13.8,0
15.01.2021 17:40,,,,,,743.7,83.8,1.2,62,-13.8,0
15.01.2021 18:00,,,,,,743.6,83.4,1.2,47,-13.7,0
15.01.2021 18:20,,,,,,743.5,83.5,1.1,26,-13.8,0
15.01.2021 18:40,,,,,,743.4,83.8,0.5,354,-13.7,0
15.01.2021 19:00,,,,,,743.5,84,0.8,359,-13.5,0
15.01.2021 19:20,,,,,,743.5,84.1,0.9,12,-13.7,0
15.01.2021 19:40,,,,,,743.3,84.1,1,332,-13.8,0
15.01.2021 20:00,,,,,,743.3,84,1.1,354,-14,0
15.01.2021 20:20,,,,,,743.3,84,1.1,339,-14.1,0
15.01.2021 20:40,,,,,,743.3,84,1.1,335,-14.3,0
15.01.2021 21:00,,,,,,743.4,84.1,1.3,10,-14.4,0
15.01.2021 21:20,,,,,,743.4,84.1,1.2,349,-14.7,0
15.01.2021 21:40,,,,,,743.5,84.5,1.2,4,-14.8,0
15.01.2021 22:00,,,,,,743.4,84.3,1.2,4,-14.7,0
15.01.2021 22:20,,,,,,743.4,84,1.3,10,-14.7,0
15.01.2021 22:40,,,,,,743.3,84.6,0.8,354,-14.7,0
15.01.2021 23:00,,,,,,743.1,84.5,0.9,326,-15,0
15.01.2021 23:20,,,,,,743,85,1,328,-15.1,0
